product_id,product_name,category_Furniture,category_Office Supplies,category_Technology,sub_category_Accessories,sub_category_Appliances,sub_category_Art,sub_category_Binders,sub_category_Bookcases,sub_category_Chairs,sub_category_Copiers,sub_category_Envelopes,sub_category_Fasteners,sub_category_Furnishings,sub_category_Labels,sub_category_Machines,sub_category_Paper,sub_category_Phones,sub_category_Storage,sub_category_Supplies,sub_category_Tables
TEC/ACC-002954,Enermax Acrylux Wireless Keyboard,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000147,"Sauder Corner Shelving, Mobile",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-001017,Hoover Upright Vacuum With Dirt Cup,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002354,Xerox 1906,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/STO-002617,"Fellowes Strictly Business Drawer File, Letter/Legal Size",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/PAP-002214,"Green Bar Computer Printout Paper, Recycled",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/ART-001164,"Boston School Pro Electric Pencil Sharpener, 1670",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003606,HTC One,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000536,"Executive Impressions 10"" Spectator Wall Clock",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/BIN-001405,Avery Hanging File Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-001950,Avery 477,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/PAP-002436,Xerox 1981,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/MAC-003331,DYMO CardScan Personal V9 Business Card Scanner,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/PAP-002515,"Xerox Note Cards, Multicolor",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/PHO-003636,Mediabridge Sport Armband iPhone 5s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/APP-001022,Kensington 6 Outlet SmartSocket Surge Protector,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002834,"Elite Shears, Steel",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/STO-002760,Tennsco Industrial Shelving,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/MAC-003346,"Epson Phone, White",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TEC/ACC-003178,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-002992,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003711,Panasonic KX TS3282W Corded phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/CHA-000185,"Global Fabric Manager's Chair, Dark Gray",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003131,Plantronics Savi W720 Multi-Device Wireless Headset System,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000003,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003136,Sabrent 4-Port USB 2.0 Hub,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002412,Xerox 1959,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-003082,"Memorex Flash Drive, Erganomic",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003341,"Epson Inkjet, White",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/BOO-000093,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003324,Cisco 9971 IP Video Phone Charcoal,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TEC/PHO-003785,Speck Products Candyshell Flip Case,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/CHA-000298,"Novimex Steel Folding Chair, Set of Two",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001682,"Ames Manila Envelope, Set of 50",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/PAP-002237,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/TAB-000836,"Lesro Wood Table, with Bottom Storage",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/APP-000859,Belkin 5 Outlet SurgeMaster Power Centers,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ART-001133,Boston 1730 StandUp Electric Pencil Sharpener,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002288,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/PAP-002255,"SanDisk Cards & Envelopes, 8.5 x 11",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-003139,SanDisk Cruzer 4 GB USB Flash Drive,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003496,Anker 24W Portable Micro USB Car Charger,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003628,LG Electronics Tone+ HBS-730 Bluetooth Headset,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003695,"Nokia Speaker Phone, with Caller ID",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000448,"Deflect-o EconoMat Nonstudded, No Bevel Mat",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/BIN-001432,Binding Machine Supplies,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002882,"Kleencut Scissors, Steel",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/ENV-001728,"GlobeWeis Interoffice Envelope, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TEC/MAC-003348,"Epson Printer, Durable",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/SUP-002884,"Kleencut Shears, High Speed",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FUR/TAB-000831,"Lesro Training Table, Rectangular",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/LAB-001977,Avery 500,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/MAC-003433,"Panasonic Card Printer, Red",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/TAB-000825,"Lesro Round Table, Fully Assembled",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/MAC-003467,"StarTech Card Printer, Wireless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/FAS-001886,"OIC Clamps, Bulk Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/PAP-002447,Xerox 1991,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/FUR-000440,"Deflect-O Clock, Durable",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/PHO-003698,Nortel Meridian M5316 Digital phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/MAC-003318,Bady BDG101FRU Card Printer,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/PAP-002251,Rediform Voice Mail Log Books,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/APP-000988,"Hoover Blender, White",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000617,"Seth Thomas 13 1/2"" Wall Clock",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-000925,"Cuisinart Toaster, Silver",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000412,Coloredge Poster Frame,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/FUR-000556,Hand-Finished Solid Wood Document Frame,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/BOO-000068,"Hon Metal Bookcases, Putty",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003432,"Panasonic Card Printer, Durable",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/PAP-002370,Xerox 1920,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-003103,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
