Product_ID,Category,Sub-Category,Product_Name
FUR/FUR-000586,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames
OFF/LAB-001988,Office Supplies,Labels,Avery 511
OFF/SUP-002860,Office Supplies,Supplies,Fiskars Softgrip Scissors
FUR/TAB-000819,Furniture,Tables,"Lesro Conference Table, Adjustable Height"
TEC/MAC-003396,Technology,Machines,Lexmark S315 Color Inkjet Printer
OFF/BIN-001470,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
TEC/MAC-003472,Technology,Machines,"StarTech Phone, Red"
OFF/STO-002725,Office Supplies,Storage,Sterilite Officeware Hinged File Box
FUR/TAB-000820,Furniture,Tables,"Lesro Conference Table, Fully Assembled"
OFF/PAP-002356,Office Supplies,Paper,Xerox 1908
TEC/ACC-003019,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard
FUR/FUR-000663,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
OFF/BIN-001501,Office Supplies,Binders,GBC Plasticlear Binding Covers
FUR/FUR-000567,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
TEC/ACC-003001,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige
OFF/BIN-001527,Office Supplies,Binders,GBC Wire Binding Strips
FUR/TAB-000673,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
TEC/MAC-003479,Technology,Machines,"StarTech Receipt Printer, Durable"
TEC/COP-003312,Technology,Copiers,"Sharp Wireless Fax, High-Speed"
OFF/ART-001196,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
FUR/TAB-000758,Furniture,Tables,"Chromcraft Conference Table, Rectangular"
OFF/STO-002534,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
TEC/ACC-003061,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
FUR/FUR-000455,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
OFF/ART-001137,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener
OFF/LAB-001980,Office Supplies,Labels,Avery 503
OFF/PAP-002467,Office Supplies,Paper,Xerox 208
TEC/COP-003255,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
OFF/PAP-002233,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright)
OFF/BIN-001529,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
OFF/PAP-002364,Office Supplies,Paper,Xerox 1915
FUR/TAB-000707,Furniture,Tables,"Bevis Coffee Table, Rectangular"
FUR/TAB-000824,Furniture,Tables,"Lesro Round Table, Adjustable Height"
TEC/PHO-003499,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
FUR/BOO-000106,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
FUR/FUR-000568,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock
OFF/SUP-002815,Office Supplies,Supplies,"Elite 5"" Scissors"
OFF/PAP-002250,Office Supplies,Paper,Rediform S.O.S. Phone Message Books
OFF/ART-001216,Office Supplies,Art,Newell 323
TEC/ACC-002997,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
OFF/BIN-001586,Office Supplies,Binders,Recycled Premium Regency Composition Covers
OFF/PAP-002380,Office Supplies,Paper,Xerox 193
OFF/LAB-001987,Office Supplies,Labels,Avery 510
OFF/ENV-001689,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13"
OFF/ENV-001662,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
TEC/PHO-003530,Technology,Phones,AT&T 1080 Phone
FUR/CHA-000246,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
OFF/BIN-001522,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
OFF/BIN-001588,Office Supplies,Binders,Round Ring Binders
TEC/ACC-003118,Technology,Accessories,Microsoft Arc Touch Mouse
OFF/PAP-002452,Office Supplies,Paper,Xerox 1996
OFF/APP-000975,Office Supplies,Appliances,Holmes HEPA Air Purifier
OFF/SUP-002781,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
TEC/PHO-003650,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
TEC/ACC-003119,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000
TEC/MAC-003375,Technology,Machines,"Konica Card Printer, White"
OFF/PAP-002398,Office Supplies,Paper,Xerox 1946
FUR/BOO-000020,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled"
FUR/BOO-000153,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile"
FUR/TAB-000815,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage"
TEC/PHO-003625,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
TEC/ACC-003128,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset
OFF/BIN-001425,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
OFF/APP-001053,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
TEC/ACC-003181,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
OFF/BIN-001423,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
TEC/PHO-003704,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
OFF/APP-001051,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
FUR/TAB-000799,Furniture,Tables,"Hon Round Table, with Bottom Storage"
FUR/FUR-000589,Furniture,Furnishings,Nu-Dell Oak Frame
FUR/TAB-000730,Furniture,Tables,"Bevis Wood Table, Adjustable Height"
OFF/PAP-002413,Office Supplies,Paper,Xerox 196
TEC/PHO-003783,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
TEC/PHO-003588,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone
TEC/PHO-003712,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
OFF/PAP-002363,Office Supplies,Paper,Xerox 1914
OFF/LAB-001983,Office Supplies,Labels,Avery 507
FUR/FUR-000577,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
TEC/MAC-003458,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer
FUR/FUR-000523,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
OFF/ART-001176,Office Supplies,Art,Design Ebony Sketching Pencil
OFF/FAS-001878,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
TEC/PHO-003494,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
FUR/CHA-000258,Furniture,Chairs,Hon Olson Stacker Chairs
OFF/APP-000929,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless"
TEC/ACC-003027,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard
FUR/FUR-000415,Furniture,Furnishings,Contemporary Wood/Metal Frame
OFF/ENV-001658,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box"
OFF/STO-002628,Office Supplies,Storage,Hanging Personal Folder File
FUR/TAB-000802,Furniture,Tables,"Hon Training Table, Rectangular"
OFF/APP-000858,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'"
OFF/STO-002610,Office Supplies,Storage,Fellowes Recycled Storage Drawers
TEC/MAC-003322,Technology,Machines,Canon PC170 Desktop Personal Copier
OFF/FAS-001912,Office Supplies,Fasteners,Rubber Band Ball
OFF/PAP-002238,Office Supplies,Paper,Loose Memo Sheets
TEC/MAC-003492,Technology,Machines,Zebra ZM400 Thermal Label Printer
OFF/FAS-001873,Office Supplies,Fasteners,Alliance Rubber Bands
OFF/BIN-001431,Office Supplies,Binders,Binder Posts
TEC/ACC-002922,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
TEC/ACC-003064,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
OFF/STO-002529,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
TEC/ACC-003035,Technology,Accessories,"Logitech Memory Card, Bluetooth"
OFF/STO-002649,Office Supplies,Storage,Portfile Personal File Boxes
OFF/PAP-002359,Office Supplies,Paper,Xerox 1910
OFF/PAP-002151,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
TEC/ACC-003116,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse
OFF/APP-000982,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
OFF/STO-002629,Office Supplies,Storage,Home/Office Personal File Carts
OFF/BIN-001454,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets
TEC/PHO-003616,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
TEC/ACC-003012,Technology,Accessories,Logitech diNovo Edge Keyboard
FUR/TAB-000749,Furniture,Tables,"Chromcraft Coffee Table, Fully Assembled"
OFF/APP-000934,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"
OFF/STO-002539,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
TEC/MAC-003398,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System
FUR/FUR-000666,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer
TEC/PHO-003599,Technology,Phones,Gear Head AU3700S Headset
FUR/BOO-000138,Furniture,Bookcases,Sauder Barrister Bookcases
OFF/ART-001173,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack"
TEC/ACC-002984,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp
TEC/MAC-003456,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
OFF/APP-000942,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip
TEC/ACC-003141,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive
OFF/PAP-002387,Office Supplies,Paper,Xerox 1936
OFF/ART-001272,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
OFF/PAP-002395,Office Supplies,Paper,Xerox 1943
OFF/STO-002584,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
OFF/ART-001244,Office Supplies,Art,Newell 349
TEC/ACC-003034,Technology,Accessories,Logitech Media Keyboard K200
TEC/PHO-003629,Technology,Phones,LG Exalt
TEC/ACC-003126,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
TEC/PHO-003504,Technology,Phones,Apple EarPods with Remote and Mic
OFF/APP-000980,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
FUR/FUR-000639,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49"""
OFF/STO-002637,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
FUR/FUR-000575,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base
OFF/ENV-001809,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray"
TEC/PHO-003540,Technology,Phones,Avaya 4621SW VoIP phone
TEC/PHO-003640,Technology,Phones,Motorla HX550 Universal Bluetooth Headset
OFF/ART-001198,Office Supplies,Art,Newell 307
OFF/PAP-002466,Office Supplies,Paper,Xerox 207
OFF/BIN-001517,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
TEC/MAC-003394,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server
OFF/PAP-002386,Office Supplies,Paper,Xerox 1935
TEC/PHO-003624,Technology,Phones,Jensen SMPS-640 - speaker phone
OFF/PAP-002457,Office Supplies,Paper,Xerox 20
OFF/PAP-002478,Office Supplies,Paper,Xerox 218
OFF/PAP-002460,Office Supplies,Paper,Xerox 201
OFF/PAP-002133,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
TEC/ACC-003068,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
FUR/BOO-000036,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
OFF/ART-001219,Office Supplies,Art,Newell 326
OFF/PAP-002383,Office Supplies,Paper,Xerox 1932
OFF/PAP-002148,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards
OFF/PAP-002381,Office Supplies,Paper,Xerox 1930
OFF/APP-000938,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
TEC/ACC-003115,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
FUR/TAB-000742,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
OFF/BIN-001562,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
FUR/FUR-000581,Furniture,Furnishings,"Master Caster Door Stop, Gray"
OFF/APP-000845,Office Supplies,Appliances,3M Office Air Cleaner
TEC/MAC-003329,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
TEC/PHO-003570,Technology,Phones,Cisco Small Business SPA 502G VoIP phone
FUR/CHA-000273,Furniture,Chairs,Hon Valutask Swivel Chairs
OFF/APP-001044,Office Supplies,Appliances,"KitchenAid Stove, White"
TEC/PHO-003497,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
FUR/TAB-000750,Furniture,Tables,"Chromcraft Coffee Table, Rectangular"
OFF/ENV-001803,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13"
OFF/ART-001300,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
FUR/BOO-000108,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
FUR/TAB-000681,Furniture,Tables,"Barricks Coffee Table, with Bottom Storage"
FUR/CHA-000307,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
OFF/LAB-001972,Office Supplies,Labels,Avery 497
OFF/PAP-002403,Office Supplies,Paper,Xerox 1950
TEC/PHO-003575,Technology,Phones,Cisco SPA 502G IP Phone
OFF/ENV-001661,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
FUR/BOO-000097,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
FUR/FUR-000543,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
OFF/STO-002745,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
OFF/ART-001231,Office Supplies,Art,Newell 337
TEC/ACC-003062,Technology,Accessories,Logitech MX Performance Wireless Mouse
FUR/TAB-000798,Furniture,Tables,"Hon Round Table, Rectangular"
TEC/PHO-003541,Technology,Phones,Avaya 5410 Digital phone
TEC/ACC-003022,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
TEC/PHO-003592,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
FUR/FUR-000533,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
TEC/ACC-002990,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
OFF/ART-001057,Office Supplies,Art,4009 Highlighters
FUR/TAB-000700,Furniture,Tables,"Barricks Wood Table, Rectangular"
OFF/ART-001184,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2"
OFF/PAP-002294,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
FUR/TAB-000736,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
TEC/PHO-003678,Technology,Phones,Nokia Lumia 1020
FUR/CHA-000177,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm
FUR/TAB-000790,Furniture,Tables,"Hon Conference Table, Rectangular"
FUR/FUR-000464,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
TEC/PHO-003498,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
FUR/TAB-000803,Furniture,Tables,"Hon Training Table, with Bottom Storage"
OFF/APP-000981,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room
FUR/CHA-000250,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
FUR/TAB-000770,Furniture,Tables,"Chromcraft Wood Table, Adjustable Height"
OFF/APP-000919,Office Supplies,Appliances,"Cuisinart Stove, Black"
FUR/TAB-000754,Furniture,Tables,"Chromcraft Computer Table, Rectangular"
FUR/FUR-000434,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
TEC/PHO-003740,Technology,Phones,RCA ViSYS 25423RE1 Corded phone
FUR/TAB-000837,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
OFF/PAP-002252,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
OFF/ART-001069,Office Supplies,Art,Berol Giant Pencil Sharpener
TEC/PHO-003544,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
TEC/MAC-003415,Technology,Machines,Okidata MB760 Printer
OFF/APP-000950,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Black"
OFF/PAP-002230,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
FUR/FUR-000672,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
OFF/BIN-001547,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
TEC/MAC-003414,Technology,Machines,Okidata MB491 Multifunction Printer
OFF/APP-000862,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
TEC/ACC-003176,Technology,Accessories,V7 USB Numeric Keypad
FUR/BOO-000001,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"
TEC/MAC-003334,Technology,Machines,"Epson Calculator, White"
TEC/PHO-003545,Technology,Phones,Belkin iPhone and iPad Lightning Cable
OFF/ART-001223,Office Supplies,Art,Newell 33
OFF/BIN-001400,Office Supplies,Binders,Avery Durable Slant Ring Binders
OFF/PAP-002236,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
FUR/FUR-000503,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
TEC/PHO-003589,Technology,Phones,Clearsounds A400
OFF/ART-001237,Office Supplies,Art,Newell 342
OFF/LAB-001946,Office Supplies,Labels,Avery 473
OFF/STO-002565,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
OFF/PAP-002390,Office Supplies,Paper,Xerox 1939
FUR/FUR-000411,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene"
OFF/ENV-001659,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
OFF/ENV-001688,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
FUR/TAB-000829,Furniture,Tables,"Lesro Training Table, Adjustable Height"
FUR/BOO-000032,Furniture,Bookcases,Bush Somerset Collection Bookcase
OFF/BIN-001597,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets
OFF/PAP-002298,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
OFF/BIN-001509,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch
OFF/PAP-002360,Office Supplies,Paper,Xerox 1911
OFF/ART-001183,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
OFF/BIN-001507,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
TEC/MAC-003314,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta"
OFF/PAP-002290,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
FUR/FUR-000554,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
FUR/FUR-000667,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W"
FUR/BOO-000038,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
OFF/SUP-002895,Office Supplies,Supplies,Premier Electric Letter Opener
OFF/PAP-002284,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes
OFF/PAP-002179,Office Supplies,Paper,Embossed Ink Jet Note Cards
OFF/LAB-001968,Office Supplies,Labels,Avery 493
TEC/MAC-003437,Technology,Machines,"Panasonic Inkjet, Red"
OFF/LAB-001979,Office Supplies,Labels,Avery 502
OFF/STO-002728,Office Supplies,Storage,Super Decoflex Portable Personal File
OFF/LAB-001971,Office Supplies,Labels,Avery 496
TEC/MAC-003323,Technology,Machines,Cisco 8961 IP Phone Charcoal
FUR/TAB-000774,Furniture,Tables,Global Adaptabilities Conference Tables
OFF/PAP-002279,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
FUR/TAB-000801,Furniture,Tables,"Hon Training Table, Fully Assembled"
FUR/FUR-000432,Furniture,Furnishings,DAX Solid Wood Frames
FUR/FUR-000546,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
OFF/APP-000935,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
OFF/ART-001293,Office Supplies,Art,Sanford Pocket Accent Highlighters
OFF/PAP-002302,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
TEC/ACC-003174,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
OFF/ENV-001743,Office Supplies,Envelopes,Grip Seal Envelopes
OFF/ENV-001795,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""
